business_id,attribute,value
0PFf3RKtDQyHnrdcPo8zMQ,BikeParking,"True"
0PFf3RKtDQyHnrdcPo8zMQ,BusinessAcceptsCreditCards,"True"
0PFf3RKtDQyHnrdcPo8zMQ,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"
0PFf3RKtDQyHnrdcPo8zMQ,Caters,"True"
0PFf3RKtDQyHnrdcPo8zMQ,DogsAllowed,"True"
0PFf3RKtDQyHnrdcPo8zMQ,GoodForKids,"True"
0PFf3RKtDQyHnrdcPo8zMQ,GoodForMeal,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"
0PFf3RKtDQyHnrdcPo8zMQ,HasTV,"True"
0PFf3RKtDQyHnrdcPo8zMQ,NoiseLevel,"average"
0PFf3RKtDQyHnrdcPo8zMQ,OutdoorSeating,"True"
0PFf3RKtDQyHnrdcPo8zMQ,RestaurantsAttire,"casual"
0PFf3RKtDQyHnrdcPo8zMQ,RestaurantsDelivery,"False"
0PFf3RKtDQyHnrdcPo8zMQ,RestaurantsGoodForGroups,"True"
0PFf3RKtDQyHnrdcPo8zMQ,RestaurantsPriceRange2,"1"
0PFf3RKtDQyHnrdcPo8zMQ,RestaurantsReservations,"False"
0PFf3RKtDQyHnrdcPo8zMQ,RestaurantsTableService,"False"
0PFf3RKtDQyHnrdcPo8zMQ,RestaurantsTakeOut,"True"
0PFf3RKtDQyHnrdcPo8zMQ,WheelchairAccessible,"True"
0PFf3RKtDQyHnrdcPo8zMQ,WiFi,"free"
Net_BZG7t8JRLjXxNtvyNg,BikeParking,"True"
Net_BZG7t8JRLjXxNtvyNg,BusinessAcceptsCreditCards,"True"
Net_BZG7t8JRLjXxNtvyNg,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"
Net_BZG7t8JRLjXxNtvyNg,OutdoorSeating,"True"
Net_BZG7t8JRLjXxNtvyNg,RestaurantsPriceRange2,"1"
Net_BZG7t8JRLjXxNtvyNg,RestaurantsTakeOut,"True"
Net_BZG7t8JRLjXxNtvyNg,WheelchairAccessible,"True"
Net_BZG7t8JRLjXxNtvyNg,WiFi,"free"
ycFthc3nxzU_dWfRFev41Q,GoodForKids,"True"
4K5NUsinIgtq-yuxdp2HdA,Alcohol,"full_bar"
4K5NUsinIgtq-yuxdp2HdA,Ambience,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"
4K5NUsinIgtq-yuxdp2HdA,BikeParking,"True"
4K5NUsinIgtq-yuxdp2HdA,BusinessAcceptsCreditCards,"True"
4K5NUsinIgtq-yuxdp2HdA,BusinessParking,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"
4K5NUsinIgtq-yuxdp2HdA,Caters,"True"
4K5NUsinIgtq-yuxdp2HdA,GoodForKids,"True"
4K5NUsinIgtq-yuxdp2HdA,GoodForMeal,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
4K5NUsinIgtq-yuxdp2HdA,HasTV,"True"
4K5NUsinIgtq-yuxdp2HdA,NoiseLevel,"average"
4K5NUsinIgtq-yuxdp2HdA,OutdoorSeating,"True"
4K5NUsinIgtq-yuxdp2HdA,RestaurantsAttire,"casual"
4K5NUsinIgtq-yuxdp2HdA,RestaurantsDelivery,"False"
4K5NUsinIgtq-yuxdp2HdA,RestaurantsGoodForGroups,"True"
4K5NUsinIgtq-yuxdp2HdA,RestaurantsPriceRange2,"1"
4K5NUsinIgtq-yuxdp2HdA,RestaurantsReservations,"False"
4K5NUsinIgtq-yuxdp2HdA,RestaurantsTableService,"False"
4K5NUsinIgtq-yuxdp2HdA,RestaurantsTakeOut,"True"
4K5NUsinIgtq-yuxdp2HdA,WiFi,"free"
-AD5PiuJHgdUcAK-Vxao2A,Alcohol,"none"
-AD5PiuJHgdUcAK-Vxao2A,Ambience,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"
-AD5PiuJHgdUcAK-Vxao2A,BikeParking,"True"
-AD5PiuJHgdUcAK-Vxao2A,BusinessAcceptsCreditCards,"True"
-AD5PiuJHgdUcAK-Vxao2A,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"
-AD5PiuJHgdUcAK-Vxao2A,Caters,"False"
-AD5PiuJHgdUcAK-Vxao2A,DriveThru,"False"
-AD5PiuJHgdUcAK-Vxao2A,GoodForKids,"True"
-AD5PiuJHgdUcAK-Vxao2A,GoodForMeal,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
-AD5PiuJHgdUcAK-Vxao2A,HasTV,"False"
-AD5PiuJHgdUcAK-Vxao2A,NoiseLevel,"average"
-AD5PiuJHgdUcAK-Vxao2A,OutdoorSeating,"True"
-AD5PiuJHgdUcAK-Vxao2A,RestaurantsAttire,"casual"
-AD5PiuJHgdUcAK-Vxao2A,RestaurantsDelivery,"False"
-AD5PiuJHgdUcAK-Vxao2A,RestaurantsGoodForGroups,"True"
-AD5PiuJHgdUcAK-Vxao2A,RestaurantsPriceRange2,"1"
-AD5PiuJHgdUcAK-Vxao2A,RestaurantsReservations,"False"
-AD5PiuJHgdUcAK-Vxao2A,RestaurantsTableService,"False"
-AD5PiuJHgdUcAK-Vxao2A,RestaurantsTakeOut,"True"
-AD5PiuJHgdUcAK-Vxao2A,WheelchairAccessible,"True"
-AD5PiuJHgdUcAK-Vxao2A,WiFi,"no"
Ka00H3EHLLiPNpMj1V4Hcw,BikeParking,"True"
Ka00H3EHLLiPNpMj1V4Hcw,BusinessParking,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"
Ka00H3EHLLiPNpMj1V4Hcw,RestaurantsPriceRange2,"2"
Nc7-nyG_RzXrEqBuxihcgQ,Alcohol,"full_bar"
Nc7-nyG_RzXrEqBuxihcgQ,Ambience,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"
Nc7-nyG_RzXrEqBuxihcgQ,BikeParking,"True"
Nc7-nyG_RzXrEqBuxihcgQ,BusinessAcceptsCreditCards,"True"
Nc7-nyG_RzXrEqBuxihcgQ,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"
Nc7-nyG_RzXrEqBuxihcgQ,ByAppointmentOnly,"False"
Nc7-nyG_RzXrEqBuxihcgQ,Caters,"True"
Nc7-nyG_RzXrEqBuxihcgQ,GoodForKids,"True"
Nc7-nyG_RzXrEqBuxihcgQ,GoodForMeal,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
Nc7-nyG_RzXrEqBuxihcgQ,HasTV,"True"
Nc7-nyG_RzXrEqBuxihcgQ,NoiseLevel,"average"
Nc7-nyG_RzXrEqBuxihcgQ,OutdoorSeating,"True"
Nc7-nyG_RzXrEqBuxihcgQ,RestaurantsAttire,"casual"
Nc7-nyG_RzXrEqBuxihcgQ,RestaurantsDelivery,"True"
Nc7-nyG_RzXrEqBuxihcgQ,RestaurantsGoodForGroups,"True"
Nc7-nyG_RzXrEqBuxihcgQ,RestaurantsPriceRange2,"2"
Nc7-nyG_RzXrEqBuxihcgQ,RestaurantsReservations,"True"
Nc7-nyG_RzXrEqBuxihcgQ,RestaurantsTableService,"True"
Nc7-nyG_RzXrEqBuxihcgQ,RestaurantsTakeOut,"True"
Nc7-nyG_RzXrEqBuxihcgQ,WheelchairAccessible,"True"
Nc7-nyG_RzXrEqBuxihcgQ,WiFi,"free"
36GvUjLg3drdOB3jgpqTOQ,Alcohol,"full_bar"
36GvUjLg3drdOB3jgpqTOQ,Ambience,"{'romantic': True, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"
36GvUjLg3drdOB3jgpqTOQ,BYOB,"False"
36GvUjLg3drdOB3jgpqTOQ,BYOBCorkage,"no"
36GvUjLg3drdOB3jgpqTOQ,BikeParking,"True"
36GvUjLg3drdOB3jgpqTOQ,BusinessAcceptsBitcoin,"False"
36GvUjLg3drdOB3jgpqTOQ,BusinessAcceptsCreditCards,"True"
36GvUjLg3drdOB3jgpqTOQ,BusinessParking,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"
36GvUjLg3drdOB3jgpqTOQ,Caters,"True"
36GvUjLg3drdOB3jgpqTOQ,GoodForKids,"True"
36GvUjLg3drdOB3jgpqTOQ,GoodForMeal,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
36GvUjLg3drdOB3jgpqTOQ,HasTV,"True"
36GvUjLg3drdOB3jgpqTOQ,NoiseLevel,"average"
36GvUjLg3drdOB3jgpqTOQ,Open24Hours,"False"
36GvUjLg3drdOB3jgpqTOQ,OutdoorSeating,"True"
36GvUjLg3drdOB3jgpqTOQ,RestaurantsAttire,"casual"
36GvUjLg3drdOB3jgpqTOQ,RestaurantsCounterService,"True"
36GvUjLg3drdOB3jgpqTOQ,RestaurantsDelivery,"False"
36GvUjLg3drdOB3jgpqTOQ,RestaurantsGoodForGroups,"True"
36GvUjLg3drdOB3jgpqTOQ,RestaurantsPriceRange2,"2"
36GvUjLg3drdOB3jgpqTOQ,RestaurantsReservations,"False"
36GvUjLg3drdOB3jgpqTOQ,RestaurantsTableService,"True"
36GvUjLg3drdOB3jgpqTOQ,RestaurantsTakeOut,"True"
36GvUjLg3drdOB3jgpqTOQ,WheelchairAccessible,"True"
36GvUjLg3drdOB3jgpqTOQ,WiFi,"no"
_2trMwFsh5-IqqEcQ-OLVA,Alcohol,"full_bar"
_2trMwFsh5-IqqEcQ-OLVA,Ambience,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"
_2trMwFsh5-IqqEcQ-OLVA,BikeParking,"True"
_2trMwFsh5-IqqEcQ-OLVA,BusinessAcceptsCreditCards,"True"
_2trMwFsh5-IqqEcQ-OLVA,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"
_2trMwFsh5-IqqEcQ-OLVA,Caters,"True"
_2trMwFsh5-IqqEcQ-OLVA,GoodForKids,"True"
_2trMwFsh5-IqqEcQ-OLVA,GoodForMeal,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
_2trMwFsh5-IqqEcQ-OLVA,HasTV,"True"
_2trMwFsh5-IqqEcQ-OLVA,NoiseLevel,"loud"
_2trMwFsh5-IqqEcQ-OLVA,OutdoorSeating,"True"
_2trMwFsh5-IqqEcQ-OLVA,RestaurantsAttire,"casual"
_2trMwFsh5-IqqEcQ-OLVA,RestaurantsDelivery,"False"
_2trMwFsh5-IqqEcQ-OLVA,RestaurantsGoodForGroups,"True"
_2trMwFsh5-IqqEcQ-OLVA,RestaurantsPriceRange2,"2"
_2trMwFsh5-IqqEcQ-OLVA,RestaurantsReservations,"False"
_2trMwFsh5-IqqEcQ-OLVA,RestaurantsTableService,"True"
_2trMwFsh5-IqqEcQ-OLVA,RestaurantsTakeOut,"True"
_2trMwFsh5-IqqEcQ-OLVA,WheelchairAccessible,"False"
_2trMwFsh5-IqqEcQ-OLVA,WiFi,"free"
ld-foUbIqtcYTihGZkGsTw,BusinessAcceptsCreditCards,"True"
qxNKPJfuklMxwPbkHLHeWQ,Alcohol,"full_bar"
qxNKPJfuklMxwPbkHLHeWQ,Ambience,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}"
qxNKPJfuklMxwPbkHLHeWQ,BikeParking,"True"
qxNKPJfuklMxwPbkHLHeWQ,BusinessAcceptsCreditCards,"True"
qxNKPJfuklMxwPbkHLHeWQ,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': True}"
qxNKPJfuklMxwPbkHLHeWQ,Caters,"True"
qxNKPJfuklMxwPbkHLHeWQ,DogsAllowed,"False"
qxNKPJfuklMxwPbkHLHeWQ,GoodForKids,"False"
qxNKPJfuklMxwPbkHLHeWQ,GoodForMeal,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
qxNKPJfuklMxwPbkHLHeWQ,HasTV,"True"
qxNKPJfuklMxwPbkHLHeWQ,NoiseLevel,"average"
qxNKPJfuklMxwPbkHLHeWQ,OutdoorSeating,"True"
qxNKPJfuklMxwPbkHLHeWQ,RestaurantsAttire,"casual"
qxNKPJfuklMxwPbkHLHeWQ,RestaurantsDelivery,"False"
qxNKPJfuklMxwPbkHLHeWQ,RestaurantsGoodForGroups,"True"
qxNKPJfuklMxwPbkHLHeWQ,RestaurantsPriceRange2,"2"
qxNKPJfuklMxwPbkHLHeWQ,RestaurantsReservations,"True"
qxNKPJfuklMxwPbkHLHeWQ,RestaurantsTableService,"True"
qxNKPJfuklMxwPbkHLHeWQ,RestaurantsTakeOut,"True"
qxNKPJfuklMxwPbkHLHeWQ,WheelchairAccessible,"True"
qxNKPJfuklMxwPbkHLHeWQ,WiFi,"free"
RvwZqjdkZ_pER0moPXLZAQ,Alcohol,"none"
RvwZqjdkZ_pER0moPXLZAQ,Ambience,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"
RvwZqjdkZ_pER0moPXLZAQ,BYOB,"False"
RvwZqjdkZ_pER0moPXLZAQ,BYOBCorkage,"yes_free"
RvwZqjdkZ_pER0moPXLZAQ,BikeParking,"True"
RvwZqjdkZ_pER0moPXLZAQ,BusinessAcceptsCreditCards,"True"
RvwZqjdkZ_pER0moPXLZAQ,BusinessParking,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"
RvwZqjdkZ_pER0moPXLZAQ,Caters,"False"
RvwZqjdkZ_pER0moPXLZAQ,Corkage,"False"
RvwZqjdkZ_pER0moPXLZAQ,GoodForKids,"True"
RvwZqjdkZ_pER0moPXLZAQ,GoodForMeal,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
RvwZqjdkZ_pER0moPXLZAQ,HasTV,"False"
RvwZqjdkZ_pER0moPXLZAQ,NoiseLevel,"average"
RvwZqjdkZ_pER0moPXLZAQ,OutdoorSeating,"False"
RvwZqjdkZ_pER0moPXLZAQ,RestaurantsAttire,"casual"
RvwZqjdkZ_pER0moPXLZAQ,RestaurantsDelivery,"True"
RvwZqjdkZ_pER0moPXLZAQ,RestaurantsGoodForGroups,"True"
RvwZqjdkZ_pER0moPXLZAQ,RestaurantsPriceRange2,"2"
RvwZqjdkZ_pER0moPXLZAQ,RestaurantsReservations,"False"
RvwZqjdkZ_pER0moPXLZAQ,RestaurantsTableService,"True"
RvwZqjdkZ_pER0moPXLZAQ,RestaurantsTakeOut,"True"
RvwZqjdkZ_pER0moPXLZAQ,WheelchairAccessible,"True"
RvwZqjdkZ_pER0moPXLZAQ,WiFi,"no"
QeDkfLmXVguytF3Of9zg-Q,Alcohol,"full_bar"
QeDkfLmXVguytF3Of9zg-Q,Ambience,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"
QeDkfLmXVguytF3Of9zg-Q,BikeParking,"True"
QeDkfLmXVguytF3Of9zg-Q,BusinessAcceptsCreditCards,"True"
QeDkfLmXVguytF3Of9zg-Q,BusinessParking,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"
QeDkfLmXVguytF3Of9zg-Q,Caters,"True"
QeDkfLmXVguytF3Of9zg-Q,GoodForKids,"True"
QeDkfLmXVguytF3Of9zg-Q,GoodForMeal,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': True}"
QeDkfLmXVguytF3Of9zg-Q,HasTV,"True"
QeDkfLmXVguytF3Of9zg-Q,NoiseLevel,"average"
QeDkfLmXVguytF3Of9zg-Q,OutdoorSeating,"True"
QeDkfLmXVguytF3Of9zg-Q,RestaurantsAttire,"casual"
QeDkfLmXVguytF3Of9zg-Q,RestaurantsDelivery,"False"
QeDkfLmXVguytF3Of9zg-Q,RestaurantsGoodForGroups,"True"
QeDkfLmXVguytF3Of9zg-Q,RestaurantsPriceRange2,"2"
QeDkfLmXVguytF3Of9zg-Q,RestaurantsReservations,"True"
QeDkfLmXVguytF3Of9zg-Q,RestaurantsTableService,"True"
QeDkfLmXVguytF3Of9zg-Q,RestaurantsTakeOut,"True"
QeDkfLmXVguytF3Of9zg-Q,WheelchairAccessible,"True"
QeDkfLmXVguytF3Of9zg-Q,WiFi,"free"
F1PMcEIg-FHZvwhiUoFEgw,Alcohol,"full_bar"
F1PMcEIg-FHZvwhiUoFEgw,Ambience,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"
F1PMcEIg-FHZvwhiUoFEgw,BikeParking,"True"
F1PMcEIg-FHZvwhiUoFEgw,BusinessAcceptsCreditCards,"True"
F1PMcEIg-FHZvwhiUoFEgw,BusinessParking,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"
F1PMcEIg-FHZvwhiUoFEgw,Caters,"True"
F1PMcEIg-FHZvwhiUoFEgw,GoodForKids,"True"
F1PMcEIg-FHZvwhiUoFEgw,GoodForMeal,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
F1PMcEIg-FHZvwhiUoFEgw,HasTV,"True"
F1PMcEIg-FHZvwhiUoFEgw,NoiseLevel,"average"
F1PMcEIg-FHZvwhiUoFEgw,OutdoorSeating,"True"
F1PMcEIg-FHZvwhiUoFEgw,RestaurantsAttire,"casual"
F1PMcEIg-FHZvwhiUoFEgw,RestaurantsDelivery,"False"
F1PMcEIg-FHZvwhiUoFEgw,RestaurantsGoodForGroups,"True"
F1PMcEIg-FHZvwhiUoFEgw,RestaurantsPriceRange2,"2"
F1PMcEIg-FHZvwhiUoFEgw,RestaurantsReservations,"True"
F1PMcEIg-FHZvwhiUoFEgw,RestaurantsTableService,"True"
F1PMcEIg-FHZvwhiUoFEgw,RestaurantsTakeOut,"True"
F1PMcEIg-FHZvwhiUoFEgw,WiFi,"no"
HM0sWlwg3ONJ6syMSh_9zw,Alcohol,"full_bar"
HM0sWlwg3ONJ6syMSh_9zw,Ambience,"{'romantic': False, 'intimate': False, 'classy': True, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"
HM0sWlwg3ONJ6syMSh_9zw,BikeParking,"True"
HM0sWlwg3ONJ6syMSh_9zw,BusinessAcceptsCreditCards,"True"
HM0sWlwg3ONJ6syMSh_9zw,BusinessParking,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"
HM0sWlwg3ONJ6syMSh_9zw,Caters,"False"
HM0sWlwg3ONJ6syMSh_9zw,GoodForKids,"False"
HM0sWlwg3ONJ6syMSh_9zw,GoodForMeal,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
HM0sWlwg3ONJ6syMSh_9zw,HasTV,"True"
HM0sWlwg3ONJ6syMSh_9zw,NoiseLevel,"average"
HM0sWlwg3ONJ6syMSh_9zw,OutdoorSeating,"True"
HM0sWlwg3ONJ6syMSh_9zw,RestaurantsAttire,"casual"
HM0sWlwg3ONJ6syMSh_9zw,RestaurantsDelivery,"False"
HM0sWlwg3ONJ6syMSh_9zw,RestaurantsGoodForGroups,"True"
HM0sWlwg3ONJ6syMSh_9zw,RestaurantsPriceRange2,"3"
HM0sWlwg3ONJ6syMSh_9zw,RestaurantsReservations,"True"
HM0sWlwg3ONJ6syMSh_9zw,RestaurantsTableService,"True"
HM0sWlwg3ONJ6syMSh_9zw,RestaurantsTakeOut,"True"
HM0sWlwg3ONJ6syMSh_9zw,WheelchairAccessible,"True"
HM0sWlwg3ONJ6syMSh_9zw,WiFi,"free"
wNXw53wmePcf_V3rF18LUg,Alcohol,"full_bar"
wNXw53wmePcf_V3rF18LUg,Ambience,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"
wNXw53wmePcf_V3rF18LUg,BestNights,"{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}"
wNXw53wmePcf_V3rF18LUg,BikeParking,"True"
wNXw53wmePcf_V3rF18LUg,BusinessAcceptsCreditCards,"True"
wNXw53wmePcf_V3rF18LUg,BusinessParking,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"
wNXw53wmePcf_V3rF18LUg,Caters,"True"
wNXw53wmePcf_V3rF18LUg,CoatCheck,"False"
wNXw53wmePcf_V3rF18LUg,DogsAllowed,"False"
wNXw53wmePcf_V3rF18LUg,GoodForDancing,"False"
wNXw53wmePcf_V3rF18LUg,GoodForKids,"True"
wNXw53wmePcf_V3rF18LUg,GoodForMeal,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
wNXw53wmePcf_V3rF18LUg,HappyHour,"False"
wNXw53wmePcf_V3rF18LUg,HasTV,"True"
wNXw53wmePcf_V3rF18LUg,Music,"{'dj': False, 'background_music': True, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}"
wNXw53wmePcf_V3rF18LUg,NoiseLevel,"average"
wNXw53wmePcf_V3rF18LUg,OutdoorSeating,"False"
wNXw53wmePcf_V3rF18LUg,RestaurantsAttire,"casual"
wNXw53wmePcf_V3rF18LUg,RestaurantsDelivery,"True"
wNXw53wmePcf_V3rF18LUg,RestaurantsGoodForGroups,"True"
wNXw53wmePcf_V3rF18LUg,RestaurantsPriceRange2,"2"
wNXw53wmePcf_V3rF18LUg,RestaurantsReservations,"False"
wNXw53wmePcf_V3rF18LUg,RestaurantsTableService,"True"
wNXw53wmePcf_V3rF18LUg,RestaurantsTakeOut,"True"
wNXw53wmePcf_V3rF18LUg,Smoking,"no"
wNXw53wmePcf_V3rF18LUg,WheelchairAccessible,"True"
wNXw53wmePcf_V3rF18LUg,WiFi,"no"
-JwSuDqyFILFJmVpjrVbwA,Alcohol,"full_bar"
-JwSuDqyFILFJmVpjrVbwA,Ambience,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"
-JwSuDqyFILFJmVpjrVbwA,BestNights,"{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}"
-JwSuDqyFILFJmVpjrVbwA,BikeParking,"True"
-JwSuDqyFILFJmVpjrVbwA,BusinessAcceptsBitcoin,"False"
-JwSuDqyFILFJmVpjrVbwA,BusinessAcceptsCreditCards,"True"
-JwSuDqyFILFJmVpjrVbwA,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"
-JwSuDqyFILFJmVpjrVbwA,Caters,"True"
-JwSuDqyFILFJmVpjrVbwA,CoatCheck,"False"
-JwSuDqyFILFJmVpjrVbwA,DogsAllowed,"True"
-JwSuDqyFILFJmVpjrVbwA,DriveThru,"False"
-JwSuDqyFILFJmVpjrVbwA,GoodForDancing,"False"
-JwSuDqyFILFJmVpjrVbwA,GoodForKids,"False"
-JwSuDqyFILFJmVpjrVbwA,GoodForMeal,"{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
-JwSuDqyFILFJmVpjrVbwA,HappyHour,"True"
-JwSuDqyFILFJmVpjrVbwA,HasTV,"True"
-JwSuDqyFILFJmVpjrVbwA,Music,"{'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}"
-JwSuDqyFILFJmVpjrVbwA,NoiseLevel,"average"
-JwSuDqyFILFJmVpjrVbwA,OutdoorSeating,"True"
-JwSuDqyFILFJmVpjrVbwA,RestaurantsAttire,"casual"
-JwSuDqyFILFJmVpjrVbwA,RestaurantsDelivery,"False"
-JwSuDqyFILFJmVpjrVbwA,RestaurantsGoodForGroups,"True"
-JwSuDqyFILFJmVpjrVbwA,RestaurantsPriceRange2,"2"
-JwSuDqyFILFJmVpjrVbwA,RestaurantsReservations,"True"
-JwSuDqyFILFJmVpjrVbwA,RestaurantsTableService,"True"
-JwSuDqyFILFJmVpjrVbwA,RestaurantsTakeOut,"True"
-JwSuDqyFILFJmVpjrVbwA,Smoking,"outdoor"
-JwSuDqyFILFJmVpjrVbwA,WheelchairAccessible,"True"
-JwSuDqyFILFJmVpjrVbwA,WiFi,"free"
0CB7YB1qRSWLQvMbHw3Fmw,Alcohol,"none"
0CB7YB1qRSWLQvMbHw3Fmw,BikeParking,"True"
0CB7YB1qRSWLQvMbHw3Fmw,BusinessAcceptsBitcoin,"False"
0CB7YB1qRSWLQvMbHw3Fmw,BusinessAcceptsCreditCards,"True"
0CB7YB1qRSWLQvMbHw3Fmw,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"
0CB7YB1qRSWLQvMbHw3Fmw,ByAppointmentOnly,"False"
0CB7YB1qRSWLQvMbHw3Fmw,Caters,"False"
0CB7YB1qRSWLQvMbHw3Fmw,GoodForMeal,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
0CB7YB1qRSWLQvMbHw3Fmw,OutdoorSeating,"True"
0CB7YB1qRSWLQvMbHw3Fmw,RestaurantsDelivery,"False"
0CB7YB1qRSWLQvMbHw3Fmw,RestaurantsPriceRange2,"1"
0CB7YB1qRSWLQvMbHw3Fmw,RestaurantsTakeOut,"True"
0CB7YB1qRSWLQvMbHw3Fmw,WheelchairAccessible,"True"
0CB7YB1qRSWLQvMbHw3Fmw,WiFi,"free"
5EIJCSrXLHvM2HEoKCejpw,BikeParking,"True"
5EIJCSrXLHvM2HEoKCejpw,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"
5EIJCSrXLHvM2HEoKCejpw,DogsAllowed,"False"
5EIJCSrXLHvM2HEoKCejpw,RestaurantsPriceRange2,"2"
5EIJCSrXLHvM2HEoKCejpw,WheelchairAccessible,"True"
caGXS6ubNTlv91ZZyoirjQ,Alcohol,"beer_and_wine"
caGXS6ubNTlv91ZZyoirjQ,Ambience,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"
caGXS6ubNTlv91ZZyoirjQ,BestNights,"{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"
caGXS6ubNTlv91ZZyoirjQ,BikeParking,"True"
caGXS6ubNTlv91ZZyoirjQ,BusinessAcceptsCreditCards,"True"
caGXS6ubNTlv91ZZyoirjQ,BusinessParking,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"
caGXS6ubNTlv91ZZyoirjQ,Caters,"False"
caGXS6ubNTlv91ZZyoirjQ,CoatCheck,"False"
caGXS6ubNTlv91ZZyoirjQ,GoodForDancing,"False"
caGXS6ubNTlv91ZZyoirjQ,GoodForKids,"True"
