business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,Mon,Tue,Wed,Thu,Fri,Sat,Sun
_JZ7hXqOZ_MngjPWFgER0w,"Pizza People Pub","","1326 N Central Ave",Phoenix,AZ,85004,33.4634047108,-112.074075905,4.0,280,1,11-22,11-22,11-22,11-22,11-23,11-23,11-22
oDxvrLYe5SiQKdJlGhheoA,"Baja Joe's Mexican Cantina","","1927 N Gilbert Rd, Ste 6",Mesa,AZ,85203,33.450355,-111.7867815,4.0,216,1,9-0,9-0,9-0,9-2,9-2,9-2,9-0
PL_kv7YO7ZwbDAm9R_ronQ,"Maverick Helicopters","Southeast","6075 S Las Vegas Blvd",Las Vegas,NV,89119,36.0787059417,-115.172061185,4.5,214,1,6-23,6-23,6-23,6-23,6-23,6-23,6-23
nn4ZkIZTCd7jJhxs-P9tHA,"5 & Diner","","5220 N 16th St",Phoenix,AZ,85016,33.5134571387,-112.047840589,3.5,209,1,0-0,0-0,0-0,0-0,0-0,0-0,0-0
pldfvm-zM2VU5m9a-j9cMQ,"Hazelnuts Creperie","Uptown","200 S Tryon St",Charlotte,NC,28202,35.2261961087,-80.8448701835,4.5,232,1,8-15,8-15,8-15,8-15,8-15,8-15,8-15
ztP466jMUMtqLwwHqXbk9w,"Firebirds Wood Fired Grill","","16067 N Arrowhead Fountains Ctr Dr",Peoria,AZ,85382,33.6308784,-112.2382757,4.0,267,1,11-22,11-22,11-22,11-22,11-23,11-23,11-22
-0qht1roIqleKiQkBLDkbw,"Cancun Resort Las Vegas by Diamond Resorts","Southeast","8335 Las Vegas Blvd S",Las Vegas,NV,89123,36.0379677,-115.1734747,3.0,270,1,0-0,0-0,0-0,0-0,0-0,0-0,0-0
1WBkAuQg81kokZIPMpn9Zg,"Charr An American Burger Bar","","777 E Thunderbird Rd, Ste 107",Phoenix,AZ,85022,33.60731,-112.063404,3.0,200,1,11-22,11-22,11-22,11-22,11-23,11-23,11-21
kgw8nBO9ZMRhukfnJd6bxg,"Grape Street Cafe & Wine Bar","South Summerlin","2120 Festival Plaza Dr, Ste 160",Las Vegas,NV,89135,36.1481421773,-115.333543791,3.0,223,1,11-22,11-22,11-22,11-22,11-23,11-23,11-22
S8urdN6ACnRQUm-7o9An8w,"Altius","Duquesne Heights","1230 Grandview Ave",Pittsburgh,PA,15211,40.438556,-80.019299,4.5,286,1,17-22,17-22,17-22,17-22,17-23,17-23,17-21
hCfp6jF1yisOfwYO-88e_g,"Modern Nails - Las Vegas","Southeast","9555 S Eastern Ave",Las Vegas,NV,89123,36.0159192,-115.1195241,4.0,230,1,10-23,10-23,10-23,10-23,10-23,10-19,10-19
8MWiywu09bhLWIpzVaD4gw,"Aunties & Uncles","","74 Lippincott Street",Toronto,ON,M5S 2P1,43.6569999,-79.4067699,3.5,289,1,9-15,9-15,9-15,9-15,9-15,9-15,9-15
28adZ4lsuUeVB2aWzohK9g,"Prohibition Gastrohouse","Riverdale","696 Queen Street E",Toronto,ON,M4M 1G9,43.6588785,-79.3503452,3.5,227,1,11-2,11-2,11-2,11-2,11-2,10-2,10-2
ZvtELJTUOh0yRrPxyyiakQ,"Oregano's Pizza Bistro","","1475 W Elliot Rd",Tempe,AZ,85284,33.348618,-111.962625,4.0,243,1,11-22,11-22,11-22,11-22,11-22,11-22,11-22
i53HvxUdQEMllZ1XmpjjyA,"Sicily's Pizza","Spring Valley","3585 S Durango Dr",Las Vegas,NV,89147,36.1248288,-115.279928,2.0,221,1,6-6,6-6,6-6,6-6,6-6,6-6,6-6
Xfc-B8XUPkvvYoy5eVFO4w,"Twisted Grove Parlor + Bar","","8220 N Hayden Rd",Scottsdale,AZ,85258,33.55595,-111.8990371,4.5,224,1,11-21,11-21,11-21,11-21,11-22,11-22,11-21
vKKSF1_1JNnRMaoNPQb5Lw,"Oregano's Pizza Bistro","","6738 W Bell Rd",Glendale,AZ,85308,33.6388197,-112.2041817,3.5,252,1,11-22,11-22,11-22,11-22,11-22,11-22,11-22
wEc4JE2NYQr1RnGjGr4q7w,"K O'Donnell's Sports Bar & Grill","","14850 N Northsight Blvd",Scottsdale,AZ,85260,33.620547,-111.898142,4.0,261,1,11-22,11-23,11-23,11-0,11-0,10-0,10-22
diY31IEunbV8MfDh81FS1A,"Smashburger","The Lakes","9101 W Sahara Ave",Las Vegas,NV,89117,36.143856508,-115.296061311,3.5,244,1,10-22,10-22,10-22,10-22,10-22,10-22,10-22
Xe9Za61rO8QdbU1U0Mm1CA,"George Brazil Air Conditioning & Heating","","2655 E Magnolia St",Phoenix,AZ,85034,33.421983,-112.023194,4.0,225,1,0-0,0-0,0-0,0-0,0-0,0-0,0-0
NdUuGRxEH0waBQbL6R7mmg,"Boulder Station Hotel & Casino","","4111 Boulder Hwy",Las Vegas,NV,89121,36.133052,-115.0849016,3.0,222,1,0-0,0-0,0-0,0-0,0-0,0-0,0-0
g6B5hVt6oZRVO2wR4f0sNw,"Duck & Decanter","","1651 E Camelback Rd",Phoenix,AZ,85016,33.5075996,-112.0448199,4.0,205,1,7-19,7-19,7-19,7-21,7-21,8-19,8-19
caUPXiOxvLGMsorJBtNlhg,"Sammy's Restaurant & Bar","","1501 N Green Valley Pkwy",Henderson,NV,89074,36.0297380296,-115.08690566,3.5,222,1,11-22,11-22,11-22,11-22,11-23,11-23,11-22
o9IvrLWtTt5lCYqO-uiJLg,"Harold's Corral","","6895 E Cave Creek Rd",Cave Creek,AZ,85331,33.8301769,-111.9329179,3.5,273,1,8-2,8-2,8-2,8-2,8-2,8-2,8-2
8yiLVWzJyyTEhYE0fVNvlA,"Il Mulino New York","The Strip","The Forum Shops at Caesars Palace, 3500 Las Vegas Blvd S",Las Vegas,NV,89109,36.128561,-115.1711298,4.0,235,1,12-22,12-22,12-22,12-22,12-23,12-23,17-22
JtNVcqioJhS8GZ-If30oHg,"National Car Rental","Southeast","7135 Gilespie St",Las Vegas,NV,89119,36.060839,-115.16357,4.0,204,1,0-0,0-0,0-0,0-0,0-0,0-0,0-0
M--CB6Fhp4XKxsR2PlcP9w,"Fat Tuesday","The Strip","3570 Las Vegas Blvd S, Ste L23",Las Vegas,NV,89109,36.118822,-115.178192,4.5,212,1,10-23,10-23,10-23,10-23,10-2,10-2,10-23
UotZUkpcI0p2J8RUAD36Ng,"Second Story Liquor Bar","","4166 N Scottsdale Rd",Scottsdale,AZ,85251,33.4966118344,-111.926354282,4.5,275,1,16-22,16-22,16-23,16-23,16-2,16-2,16-22
04kZ5CSh6oKhI5huU5bLdg,"Sharp Edge","Downtown","922 Penn Ave",Pittsburgh,PA,15222,40.4437926,-79.9971759,3.5,227,1,11-0,11-0,11-0,11-0,11-1,9-1,9-0
eTXYID00jGxq1vZpntBUFw,"Little City Grille","","825 Nevada Hwy",Boulder City,NV,89005,35.9737209,-114.841642,4.5,298,1,7-20,7-20,7-20,7-20,7-20,7-20,7-20
ZKsVCA89iXMccf3fEhS3iw,"Angry Crab Shack","","7608 W Cactus Rd",Peoria,AZ,85381,33.596701,-112.2228886,4.5,271,1,11-22,11-22,11-22,11-22,11-23,11-23,11-22
JcTIqoWO83FfEI9PJJHMfw,"American Shooters","Chinatown","3440 Arville St",Las Vegas,NV,89102,36.1274913,-115.198675,4.0,202,1,9-19,9-19,9-19,9-19,9-19,9-19,10-18
M4vh_kzppP1nsxo7hsaVIA,"Golden Nugget Buffet","Downtown","129 E Fremont St",Las Vegas,NV,89101,36.1702682,-115.1449127,2.5,236,1,7-20,7-20,7-20,7-20,7-21,7-21,7-21
XNWXyFgCGaAwvg9QML2Ypw,"Mad Mex - Shadyside","Shadyside","220 S Highland Ave",Pittsburgh,PA,15206,40.458283,-79.925318,3.5,241,1,11-2,11-2,11-2,11-2,11-2,11-2,11-2
jG1jcAeDw0pZTHCNC5kw_w,"Grazie","","6952 E Main St",Scottsdale,AZ,85251,33.4932474,-111.9310373,3.5,290,1,11-22,11-22,11-22,11-22,11-22,11-22,11-22
cF98fzqrMnikhXhuSz6ruQ,"The Oak Barrel","","5975 Canal Rd",Valley View,OH,44125,41.399805723,-81.6257270298,4.0,243,1,11-22,11-22,11-22,11-22,11-23,11-23,11-21
6ZsiLiSWGK2pgw6t3LfzNQ,"Donburi","","505 Highway 7 E, Unit 93-95",Markham,ON,L3T 7T1,43.842529,-79.38676,3.5,223,1,11-0,11-0,11-0,11-0,11-2,11-2,11-0
RThuRlhMdowhtY8vITEIzQ,"Mineo's Pizza House","Squirrel Hill","2128 Murray Ave",Pittsburgh,PA,15217,40.4328561,-79.9232546,3.5,216,1,11-1,11-1,11-1,11-1,11-2,11-2,11-1
tuIg103yDqCEcTk5J_h8ow,"FilmBar","","815 N 2nd St",Phoenix,AZ,85004,33.4570463,-112.070861,4.5,246,1,17-0,17-0,17-0,17-0,17-2,16-2,15-0
FKOF8_OMvoPoDHOplDd7tQ,"Kickstand Burgers & Bar","Plaza Midwood","1101 Central Ave",Charlotte,NC,28204,35.22178,-80.8192399,4.0,235,1,11-22,11-22,11-22,11-22,11-23,11-23,11-22
kKY726bQREexYHHNLK1H7g,"Fabergé","Plateau-Mont-Royal","25 Avenue Fairmount O",Montréal,QC,H2T 2L9,45.5234934775,-73.5950759053,4.0,232,1,8-15,8-15,8-15,8-15,8-15,8-16,8-16
pDSl9xdKJCdN4vu8z26cEA,"Coyote Ugly Saloon","The Strip","3790 Las Vegas Blvd S",Las Vegas,NV,89109,36.1014644005,-115.174213474,2.5,265,1,18-4,18-4,18-4,18-4,18-4,18-4,18-4
R-sEoZXf37pGzLnid7s6wA,"Taquitos Jalisco","","1052 W Broadway Rd",Mesa,AZ,85210,33.407754,-111.8544766,4.5,246,1,8-22,8-22,8-22,8-22,8-22,8-22,8-22
o13eH93qmWVNFZogkjhd9w,"Courier Cafe","","111 N Race St",Urbana,IL,61801,40.1128225269,-88.2090229914,4.0,287,1,7-23,7-23,7-23,7-23,7-0,7-0,7-23
nlVjdQq9FzdQ3bfy-8y80g,"The Dor-Stop Restaurant","Dormont","1430 Potomac Ave",Pittsburgh,PA,15216,40.396012,-80.034727,4.5,296,1,6-15,6-15,6-15,6-15,6-15,6-15,8-14
Zt4ljpwfmBufatNM1zPNcQ,"Picazzo's Organic Italian Kitchen","","440 W Warner Rd",Tempe,AZ,85284,33.3350535,-111.9445749,3.5,239,1,11-21,11-21,11-21,11-21,11-22,11-22,11-21
H3cMcV9KK3g2pi68lDNsng,"Luxe Kitchen & Lounge","Detroit-Shoreway","6605 Detroit Ave",Cleveland,OH,44102,41.4836643,-81.7309584,4.0,217,1,17-22,17-22,17-22,17-23,17-0,17-0,10-21
GNi0IjmB5RYOFHxcb_f2qw,"Coach House","","7011 E Indian School Rd",Scottsdale,AZ,85251,33.494512,-111.9299317,4.0,213,1,6-2,6-2,6-2,6-2,6-2,6-2,6-2
E7VRsyNQWPteH6_qI4j7bw,"Thai Pepper","The Strip","2226 Paradise Rd",Las Vegas,NV,89104,36.1445387492,-115.155174282,3.5,278,1,6-6,6-6,6-6,6-6,6-6,6-6,6-6
WMpXWa8iiEaDzb4vLTZjcw,"HopCat","Capitol","222 W Gorham St",Madison,WI,53703,43.0751392,-89.391759,4.0,230,1,11-0,11-0,11-0,11-2,11-2,11-2,10-0
GkRF8rSvh9cOQuuPeDh9bg,"Sushi Fever","Westside","7985 W Sahara Ave, Ste 105",Las Vegas,NV,89117,36.1431984312,-115.264456426,4.0,299,1,11-23,11-23,11-23,11-23,11-23,11-23,16-22
kne4oWWLq0FFHLA-gWuqoQ,"Daily Dose Midtown","","1928 E Highland Ave, Ste F-107",Phoenix,AZ,85016,33.5058728555,-112.041342258,4.0,287,1,7-15,7-15,7-15,7-15,7-15,7-15,7-15
bQ2uuNkOxgUQRM7Y7RJDXQ,"Isabel's Amor","","1490 E Williams Field Rd, Ste 101",Gilbert,AZ,85295,33.3074771489,-111.757674956,4.0,202,1,11-21,11-21,11-21,11-22,11-22,11-22,11-21
aRIZPbrHwnM04TTXLYrFMg,"Eno Vino Wine Bar & Bistro","Junction Ridge","601 Junction Rd",Madison,WI,53717,43.073189,-89.525189,4.0,217,1,16-0,16-0,16-0,16-0,16-1,16-1,16-0
qi6uzJEhA9puZM2io46-_A,"P.F. Chang's","Anthem","101 S Green Valley Pkwy",Henderson,NV,89012,36.0224502974,-115.084934682,3.0,215,1,11-22,11-22,11-22,11-22,11-23,11-23,11-22
X88w0XrUSIKue9Vuwtqs_g,"Penn Ave Fish Company","Strip District","2208 Penn Ave",Pittsburgh,PA,15222,40.4523172,-79.9818216,4.0,224,1,9-16,9-16,9-20,9-20,9-20,9-20,10-14
T3ASfec34b8-uYr3xZj8Lw,"P.F. Chang's","Westside","1095 S Rampart Blvd",Las Vegas,NV,89145,36.1593507001,-115.291914698,3.5,261,1,11-22,11-22,11-22,11-22,11-23,11-23,11-22
f6CTsNX30XmC8siHWYV2bA,"Star Foot Spa","Chinatown","5599 Spring Mountain Rd",Las Vegas,NV,89146,36.1253162221,-115.218312869,3.5,264,1,10-21,10-21,10-21,10-21,10-21,10-21,10-21
ni4ppUp4oHq-OSSCgUIGiA,"barMASA","The Strip","3730 Las Vegas Blvd S",Las Vegas,NV,89109,36.106655614,-115.176914489,2.5,244,1,17-22,17-22,18-22,17-22,17-22,17-22,17-22
RDQ_812x82H72J7C6jG36Q,"La Taguara","Hawthorne","3502 E Washington Ave",Madison,WI,53704,43.1146792,-89.3285605,4.5,203,1,11-20,11-20,11-20,11-20,11-21,9-21,9-18
M9gwHW1oIiIqjdT76yOBDA,"J & G Steakhouse","","The Phoenician, 6000 E Camelback Rd",Scottsdale,AZ,85251,33.5075081578,-111.949531029,4.0,237,1,17-22,17-22,17-22,17-22,17-22,17-22,17-21
3nf-a84p8LC41_WAIvJPjg,"Grimaldi's Pizzeria","The Strip","Fashion Show Mall, 3200 Las Vegas Blvd S, Ste 1540",Las Vegas,NV,89109,36.1272253241,-115.172857855,4.0,228,1,11-21,11-21,11-21,11-21,11-21,11-21,11-19
aw0H9O1yysoHB0JanT0Ubw,"Chicago Gyros","","717 W Union Hills Dr, Ste 1",Phoenix,AZ,85027,33.654353214,-112.083579912,4.0,226,1,11-20,11-20,11-20,11-20,11-20,11-20,11-18
E3BTs8yFlVbZd20TknY00A,"Jim 'N Nick's Bar-B-Q","Steele Creek","13840 Steele Creek Rd",Charlotte,NC,28273,35.1050414819,-80.9898836505,4.0,210,1,11-21,11-21,11-21,11-21,11-22,11-22,11-21
tCjlXROlbcaGiBRfU2jaiw,"The Keg Steakhouse + Bar - Mansion","","515 Jarvis Street",Toronto,ON,M4Y 2H7,43.6668376,-79.3778635,4.0,224,1,16-1,16-1,16-1,16-1,16-1,16-1,16-0
wxzG81ZyWpBje_mU4aFLaw,"Humble Pie","","2333 N 7th St",Phoenix,AZ,85006,33.474345,-112.064842,3.5,248,1,11-22,11-22,11-22,11-22,11-22,11-22,11-21
6GzwaQeb3brmyBucng_WPg,"Vesper Bar","The Strip","The Cosmopolitan Of Las Vegas, 3708 Las Vegas Blvd S",Las Vegas,NV,89109,36.1095833067,-115.175779003,4.0,242,1,0-0,0-0,0-0,0-0,0-0,0-0,0-0
5_MrPFw9E0cMJ1Q0DJFZOQ,"Tilted Kilt Pub & Eatery","The Strip","3545 Las Vegas Blvd, Unit L-26",Las Vegas,NV,89109,36.1173843209,-115.170322225,3.0,231,1,11-0,11-0,11-0,11-0,9-1,9-1,9-1
xtktc6OTdtilAREgJH-P4g,"Burger Bar Crescent","Ville-Marie","1465 Rue Crescent",Montréal,QC,H3G 2B2,45.4977502,-73.5768317,4.0,230,1,11-0,11-0,11-0,11-0,11-0,11-0,11-0
UN_6ebslv5cxdDmZAX3ivQ,"Luna Lounge","The Strip","3057 Las Vegas Blvd",Las Vegas,NV,89109,36.1312191441,-115.16399787,4.0,278,1,16-2,16-2,16-4,16-2,11-4,11-4,11-3
pup46G8qFBG8695RtbQNwA,"Los Dos Molinos","","4855 E Warner Rd",Phoenix,AZ,85048,33.3318275147,-111.977781531,3.0,249,1,11-21,11-21,11-21,11-21,11-21,11-21,10-15
wNi62bHU6RerwHwVDqF3aA,"Super Shuttle Las Vegas","","",Las Vegas,NV,89103,36.106893,-115.187134,3.5,217,1,0-0,0-0,0-0,0-0,0-0,0-0,0-0
iwzVhM5CirzkNS5wTxwZeA,"The Strand","","2 E Jefferson St, Ste 113",Phoenix,AZ,85004,33.4475275954,-112.07275913,3.5,244,1,11-21,11-21,11-21,11-21,11-22,16-22,16-21
aKFA85Miwb96A0IAS3mRgQ,"FEZ","","105 W Portland St",Phoenix,AZ,85003,33.4596984703,-112.074195267,3.5,210,1,11-0,11-0,11-0,11-0,11-1,10-1,10-0
9U4Tqt5SkZKQ6eeH6IPSxQ,"Ohjah Japanese Steakhouse","","2051 N Rainbow Blvd, Ste 102",Las Vegas,NV,89108,36.1987541,-115.2427914,4.5,211,1,15-23,15-23,15-23,15-23,15-23,15-23,15-23
wMOioy2KAoI2AnpbqwxdOg,"Yanagi Sushi","","884 W Warner Rd, Ste B4",Gilbert,AZ,85233,33.335884,-111.8089404,4.5,203,1,11-21,11-21,11-22,11-22,11-22,12-22,12-21
tA5mqEP68qjbTFK9c14D7A,"Pot Tea Social House","Southwest","7815 S Rainbow Blvd, Ste 102",Las Vegas,NV,89139,36.0463716252,-115.243588686,4.0,235,1,11-22,11-22,11-22,11-22,11-22,11-22,11-22
pL-QrHxQ0kHBDA1ZyOjGQw,"Whole Foods Market","","2955 W Ray Rd",Chandler,AZ,85224,33.3184402,-111.892792,4.0,207,1,7-22,7-22,7-22,7-22,7-22,7-22,7-22
Dcj69NZJnbJhK-YHP_nULA,"Brasserie V","Vilas","1923 Monroe St",Madison,WI,53711,43.0640503,-89.4180168,4.0,263,1,11-23,11-23,11-23,11-23,11-0,11-0,16-23
16-Ne-iDt5HpHWIP9fOmhw,"Au Kouign-Amann","Plateau-Mont-Royal","322 Avenue du Mont-Royal E",Montréal,QC,H2T 1P7,45.5232,-73.583459,4.5,254,1,7-19,7-19,7-19,7-19,7-19,7-18,7-18
wBJyTzjlDCjF9fM9o_izWQ,"The Spa at Encore","The Strip","3131 Las Vegas Blvd. South",Las Vegas,NV,89109,36.1275847588,-115.165970538,4.5,209,1,7-20,7-20,7-20,7-20,7-20,7-20,7-20
u3nwislXMKKwkpHAXAArbQ,"KJ Kitchen","Chinatown","5960 Spring Mountain Rd",Las Vegas,NV,89146,36.1258098,-115.2230979,3.5,258,1,11-0,11-0,11-0,11-0,11-0,11-0,11-0
-OEIW0dO96-492qa_luxaw,"Aces & Ales","","3740 S Nellis Blvd",Las Vegas,NV,89121,36.121392,-115.0646814,4.0,221,1,0-0,0-0,0-0,0-0,0-0,0-0,0-0
nhIWy8eXayUvDzAz3Ef-Og,"Best Western Plus Casino Royale","The Strip","3411 Las Vegas Blvd S",Las Vegas,NV,89109,36.1207403774,-115.171804244,3.5,276,1,0-0,0-0,0-0,0-0,0-0,0-0,0-0
WvC9K0ZEOTbR7fh-LNe5_A,"Famous Toastery","Sedgefield","2400 Park Rd",Charlotte,NC,28203,35.1985012,-80.85265,3.5,220,1,7-15,7-15,7-15,7-15,7-15,7-15,7-15
lDpVyjENOz_qbxbRoyBi8w,"Black Camel","Rosedale","4 Crescent Road",Toronto,ON,M4W 1S9,43.6771222328,-79.3892097143,4.5,258,1,7-20,7-20,7-20,7-20,7-20,11-20,11-20
eJ-bDf7E1ph07vF7WbF8dA,"Tonto Bar & Grill","","5736 E Rancho Manana Blvd",Cave Creek,AZ,85331,33.8329684,-111.9552171,4.0,203,1,11-21,11-21,11-21,11-21,11-21,11-21,10-21
c9SKd0bIR6nNzXOVCbOi_A,"IKEA","University City","8300 Ikea Blvd",Charlotte,NC,28262,35.2933918,-80.7650555,3.5,248,1,10-21,10-21,10-21,10-21,10-21,10-21,10-21
ozMd45nXHTCl3mdOwouwlw,"Shawarma House","Northwest","5861 W Craig Rd, Ste 103",Las Vegas,NV,89130,36.2384845,-115.2245482,4.5,245,1,11-21,11-21,11-21,11-21,11-21,11-21,11-20
orrrhqRRUORIzUSxWTveKg,"Presti's Bakery","Little Italy","12101 Mayfield Rd",Cleveland,OH,44106,41.5088666,-81.598344,4.0,235,1,6-19,6-21,6-21,6-21,6-22,6-22,6-16
D-8yidw7FLKKQpciKJSd2g,"The Burgernator","Kensington Market","269 Augusta Avenue",Toronto,ON,M5T 1M5,43.6556342,-79.4024449,4.0,226,1,11-21,11-21,11-21,11-22,11-22,11-22,11-20
I6qFvR-jVDGqDD_iVG38ng,"Jenni Pho Grill","Chinatown","4480 W Spring Mountain Rd",Las Vegas,NV,89102,36.1264280647,-115.201307757,3.0,243,1,11-2,11-2,11-2,11-2,11-2,11-2,11-2
4KmrrhtfnngTVFa2d5LAjg,"Allegro","The Strip","3131 Las Vegas Blvd S",Las Vegas,NV,89109,36.127858,-115.165969,3.5,298,1,15-6,15-6,15-6,15-6,15-6,15-6,15-6
dp9haMgS5RZ6i1kQq_oS5A,"Fran's Restaurant","Downtown Core","20 College Street",Toronto,ON,M5G 1K2,43.6614505,-79.384068,3.5,234,1,0-0,0-0,0-0,0-0,0-0,0-0,0-0
VbEK6-etnKKaPamrG2jWjQ,"Haute Doggery","The Strip","3545 Las Vegas Blvd, Ste L-30",Las Vegas,NV,89109,36.1173225,-115.1715632,3.0,209,1,10-0,10-0,10-0,10-0,10-2,10-2,10-0
5q6Xh-UcJa78bp6dzyaE7w,"Duck Donuts","Dilworth","1710 Kenilworth Ave, #220",Charlotte,NC,28203,35.2026242,-80.8444191,4.5,273,1,6-15,6-15,6-19,6-19,6-19,6-19,6-15
L6qd3x0bHymyxub9dF7lIA,"Cafe Noodle & Chinese Barbeque","Chinatown","4355 Spring Mountain Rd",Las Vegas,NV,89102,36.125908,-115.197904,3.0,210,1,11-2,11-2,11-2,11-2,11-2,11-2,11-2
u8-WDsLXAl0dXQW_wqWrDg,"Broadway Burger Bar & Grill","The Strip","3790 S Las Vegas Blvd",Las Vegas,NV,89109,36.102861,-115.174257,3.5,261,1,11-23,11-23,11-23,11-23,11-0,11-0,11-23
bFeRYpzZ81w4y-VazDWdBA,"Bill Luke Chrysler Jeep Dodge & Ram","","2425 W Camelback Rd",Phoenix,AZ,85015,33.508424,-112.110354,2.0,253,1,9-21,9-21,9-21,9-21,9-21,9-18,10-17
efGCDASAIkHHUpMwZ-2WpQ,"BODIES... The Exhibition","The Strip","3900 Las Vegas Blvd S, The Luxor Hotel and Casino",Las Vegas,NV,89119,36.0954380777,-115.176083565,4.0,296,1,10-22,10-22,10-22,10-22,10-22,10-22,10-22
kbaXNZLUyVuWbeQxH-NNKw,"Bell's BBQ","Anthem","10895 S Eastern Ave, Ste 130",Henderson,NV,89052,35.993777,-115.101582,4.0,265,1,11-21,11-21,11-21,11-21,11-21,11-21,11-19
MrSHPvHVdE_VzVN7iRz45Q,"Enso Asian Bistro & Sushi Bar","Uptown","210 E Trade St, Ste A-108",Charlotte,NC,28202,35.225378,-80.841961,3.0,285,1,11-23,11-23,11-23,11-23,11-1,12-1,16-22
EVbEdWYLE9GDpVG97MGw-w,"Macayo's Mexican Restaurants","","300 S Ash Ave",Tempe,AZ,85281,33.4277695521,-111.943175111,3.0,239,1,11-22,11-22,11-22,11-22,11-23,11-23,11-22
O1ird5yRyuDFnOmYu90OoA,"Round Corner Cantina","Lawrenceville","3720 Butler St",Pittsburgh,PA,15201,40.4666791,-79.9643786,3.5,273,1,16-0,16-0,16-0,16-2,11-2,11-2,11-0
MqIgMLUdD53r_dmx1goYJg,"Shucks Tavern & Oyster Bar","Centennial","7155 N Durango Dr",Las Vegas,NV,89149,36.291036,-115.288192,3.5,247,1,9-9,9-9,9-9,9-9,9-9,9-9,9-9
Lsy_RA1xk9qHFLzLNWKBww,"Pitta Souvli","","1940 S Alma School Rd, Ste 5",Chandler,AZ,85286,33.2770908,-111.8604023,4.5,209,1,11-20,11-20,11-20,11-20,11-21,12-21,12-20
n0SSApg8pIMu9uWr7IvxcQ,"Fox Rent A Car Phoenix","","1805 E Sky Harbor Circle South",Phoenix,AZ,85034,33.4325511754,-112.043101117,2.0,227,1,7-7,7-7,7-7,7-7,7-7,7-7,7-7
AY4qBdRtkShnjiPTdlxw_A,"Big View Diner","Ballantyne","16637 Lancaster Hwy",Charlotte,NC,28277,35.022459,-80.8483883,3.0,238,1,7-22,7-22,7-22,7-22,7-23,7-23,7-22
1QJFpZxLbHbXSKohWp9uIA,"Red White & Brew","","6740 E McDowell Rd, Ste 102",Mesa,AZ,85215,33.467338,-111.68502,4.0,273,1,11-22,11-22,11-22,11-22,11-22,11-22,12-22
Gh-qmVwvibLnNdqEZXcQHw,"Romeo's Euro Cafe","","207 N Gilbert Rd, Ste 105",Gilbert,AZ,85233,33.3537251724,-111.789452598,3.5,215,1,11-21,11-21,11-21,11-21,11-21,11-22,12-21
kUTusjnUPVZUgUJc2GuWuA,"The Melting Pot","","8260 N Hayden Rd",Scottsdale,AZ,85258,33.5567426608,-111.899145542,4.0,282,1,16-22,16-22,16-22,16-22,16-23,15-23,15-22
IsN0qEzgAXBjbT3qn6lokA,"Humble Pie","","6149 N Scottsdale Rd",Scottsdale,AZ,85250,33.5266038,-111.924627,3.5,234,1,11-22,11-22,11-22,11-22,11-22,11-22,11-21
eTmy0-h4tTEpfbDVAue0MA,"Spinato's Pizzeria","","11108 N Frank Lloyd Wright Blvd",Scottsdale,AZ,85259,33.586656565,-111.83645015,4.0,206,1,11-21,11-21,11-21,11-21,11-22,11-22,12-20
9vkVY5puIHRfKMgJB4LBnw,"BJ's Restaurant & Brewhouse","","21001 North Tatum Blvd.",Phoenix,AZ,85050,33.677332,-111.976552,3.5,245,1,11-0,11-0,11-0,11-0,11-1,10-1,10-23
74pWjFssgqyhaVg-YCUo3A,"The Cracked Egg","Northwest","7660 W Cheyenne Ave",Las Vegas,NV,89129,36.2191781,-115.2624712,4.0,227,1,6-14,6-14,6-14,6-14,6-14,6-15,6-15
VBhPgceaKWOXT71d3Jp38w,"Soba","Shadyside","5847 Ellsworth Ave",Pittsburgh,PA,15232,40.4571033,-79.9296345,4.0,250,1,17-22,17-22,17-22,17-22,17-23,17-23,17-21
SJU-jRAZS0cXoBGUjX5GUg,"Jumping Rice & Rolls","Spring Valley","9484 W Flamingo Rd, Ste 175",Las Vegas,NV,89147,36.1157323283,-115.298611747,4.5,201,1,11-22,11-22,11-22,11-22,11-22,11-22,11-22
78XbdLi5e42XDxgnxuYacg,"Ohjah Japanese Steakhouse Sushi & Hibachi Flamingo","Spring Valley","10144 W Flamingo Rd",Las Vegas,NV,89147,36.1154163,-115.3140301,4.5,254,1,15-23,15-23,15-23,15-23,15-23,15-23,15-23
uHUcYpGlcdlu5m7oiZGY6w,"Max's Restaurant","University","1290 E Flamingo Rd",Las Vegas,NV,89119,36.114859,-115.136639,3.0,293,1,11-21,11-21,11-21,11-21,11-22,11-22,10-21
MiUrif_vYOuITF4ALf7WHA,"Planet Hollywood","The Strip","3500 S Las Vegas Blvd",Las Vegas,NV,89109,36.1098104085,-115.172426022,2.5,238,1,11-23,11-23,11-23,11-23,11-0,11-0,11-23
uGcC3CKAolcwfOTMjjoexQ,"Smashburger","","7541 W Lake Mead Blvd",Las Vegas,NV,89128,36.1956879636,-115.258802564,3.5,203,1,10-22,10-22,10-22,10-22,10-22,10-22,10-22
zqNgwQjj0_XAll-neGikIw,"Merci French Cafe & Patisserie","","7620 E Indian School Rd",Scottsdale,AZ,85251,33.49664,-111.916218,4.0,204,1,9-15,9-15,9-20,9-20,9-20,9-20,9-14
